RMSE,LL,N,AUC
0.399270237474232,1.08623151210312,13224,0.588991812851549
0.447652623687603,0.864789854899918,13224,0.580984224961059
0.440166350002732,0.840967283606358,13224,0.682907428975094
0.336605929059965,0.536180502681407,13224,0.719018430061031
0.32865251103687,0.486009007128871,13224,0.755316415120374
0.316075383703327,0.450243563070603,13224,0.770873328425522
0.312493292123728,0.400198532810144,13224,0.776709717075447
0.322672561672014,0.420487344446672,13223,0.76530561863278
0.313423758524313,0.406112528821955,13223,0.767886298924205
0.308467862331775,0.371526250471073,13223,0.776988165164128
0.308963276766129,0.37522776280118,13223,0.769915858218027
0.309523518479599,0.381691333599786,13224,0.771310777756966
0.310057373347507,0.364458008001347,13224,0.776721750577515
0.312035257764563,0.371688014748846,13224,0.776648113829953
0.312195641844572,0.372434994622659,13224,0.775712883107906
0.313598573136976,0.379473164251824,13224,0.773712061873896
0.314458532879156,0.374311956234684,13224,0.776708379235261
0.314739635309424,0.376207840072714,13224,0.774711587317793
0.315071225257934,0.377025070492712,13223,0.772772081097799
0.315111010687149,0.377966515262528,13223,0.770673030233291
0.315413520832292,0.36321711905418,13223,0.769182896436638
0.317279986458074,0.357186832823359,13223,0.769387523867584
0.317818939964854,0.353902791475424,13224,0.768179798578199
0.319376809424851,0.355494175142654,13224,0.765668613655347
0.319711140392138,0.356069863031676,13224,0.763049055681353
0.318434541259285,0.351159919485073,13224,0.769913598423628
0.31831719177127,0.345539868576794,13224,0.768586048166773
0.319590633485766,0.349301268767376,13224,0.767233470925589
0.31972380061153,0.349404594294278,13224,0.768673661861839
0.319275269474759,0.348292089255392,13224,0.769265962325946
