RMSE,LL,N,AUC
0.575394444402908,1.95330637225925,38584,0.611916211143423
0.509088154961832,1.2954522727187,38585,0.694655516326653
0.466411186172747,0.895498849227484,38585,0.745910219959713
0.449730413779168,0.739804879347747,38585,0.765662023912352
0.443506621707169,0.66368141868409,38584,0.775719918629633
0.431212585555378,0.602260491350356,38584,0.792997433500587
0.42591552185684,0.592160126736035,38585,0.801236221275346
0.423923775550423,0.58840772539787,38585,0.804575638381081
0.421810689754957,0.569978024049858,38585,0.807911837533292
0.420841852104555,0.566126582796975,38584,0.809719522183183
0.41950320666644,0.562111407932266,38585,0.812321578057559
0.419365622361826,0.561130733935005,38585,0.813219756018935
0.417460033188046,0.550390313841436,38585,0.815642558317849
0.417700275733668,0.552190045073558,38585,0.8152143673968
0.41693808811422,0.54825066782463,38584,0.816289161591597
0.41626726043116,0.544778842520454,38585,0.817342772555504
0.416415167441294,0.539644143081974,38585,0.816999099946896
0.415489026175226,0.534147593501428,38585,0.818420101005388
0.415320073482089,0.535126336690141,38585,0.819050444487794
0.41562251883935,0.538220395759571,38584,0.819010470890768
0.415836922624915,0.538391743124953,38585,0.818831629172417
0.41582758351513,0.538451997612432,38585,0.819107939186063
0.416046385828045,0.537696551570663,38585,0.818879841036427
0.416164008437234,0.537307143564732,38584,0.818799124421592
0.415983490698663,0.534636534674094,38584,0.819198911052097
0.415833020890865,0.53147519113172,38585,0.819109268149179
0.415959425946515,0.529853274171938,38585,0.818850695151664
0.416043462677667,0.528602312938563,38585,0.819157123354932
0.415771067185401,0.526678604087093,38584,0.819534567781041
0.416955141796118,0.529263298817675,38585,0.817541265213815
