RMSE,LL,N,AUC
0.407155361103162,0.515527811423573,34664,0.787182326880487
0.399481892558737,0.483993116080742,34664,0.79761622858087
0.399867239781944,0.487081632746277,34664,0.795669138827585
0.401614049328843,0.491971350609821,34664,0.792921047148738
0.403462736838869,0.501080166341805,34664,0.787300482113471
0.403174486450807,0.501986245786971,34664,0.788581160705081
0.402402048366298,0.502274997301027,34664,0.787808738404902
0.40103958065265,0.49433982275006,34664,0.790866770675212
0.397489673040447,0.480919616949619,34664,0.79715922395083
0.39723015924696,0.47966430360332,34664,0.798160093747327
0.397215312134946,0.479043856127397,34664,0.797925805363877
0.39732119898436,0.479103039002076,34664,0.798716337142336
0.397816303608725,0.480266807165589,34664,0.798136026316939
0.397780836864562,0.48030498826914,34664,0.798088806165151
0.398891365795911,0.482223039325053,34664,0.795695069924583
0.398445238691629,0.480908030354688,34664,0.796716627650188
0.397750152862784,0.479550660680297,34664,0.797487815343451
0.397353210648101,0.47913794170725,34664,0.796253329523672
0.397508974816497,0.479381121794649,34664,0.796210125560332
0.397765345645393,0.479948195727358,34664,0.795370953635224
0.397851990296298,0.47983591880589,34664,0.794833276758464
0.398210904762539,0.480508279902302,34664,0.795009885787299
0.397702477386803,0.479557590110311,34664,0.795177651850673
0.397991866340766,0.48008967683426,34664,0.794255325243752
0.3985052307204,0.481178737396895,34664,0.79201399288703
0.399232169123665,0.482466149834863,34664,0.792055996469763
0.399204330706826,0.482387332217365,34664,0.792435646897077
0.398698058193294,0.481344408193684,34664,0.792646962042351
0.398728784200273,0.481378107024986,34664,0.793377179404091
0.39851326450789,0.481103870841884,34664,0.793149066904668
